customer_id,risk_score,tenure,Retention_Strategy
114985,0.26590302326678955,50,Automated Retention Voucher
114986,0.5800558076414801,21,Exclusive Device Early Access
114987,0.28121849735421556,70,Automated Retention Voucher
114988,0.4812196971870487,72,Exclusive Device Early Access
114989,0.3558178330494679,84,Dedicated Account Manager
114990,0.3588443519510223,109,Dedicated Account Manager
114991,0.5651802373258097,22,Exclusive Device Early Access
114992,0.35337911844026126,117,Dedicated Account Manager
114993,0.5435010733709547,99,Dedicated Account Manager
114994,0.37563097484835917,7,Exclusive Device Early Access
114995,0.5525620834868537,75,Dedicated Account Manager
114996,0.4789433808719196,31,Exclusive Device Early Access
114997,0.37030972913993787,9,Exclusive Device Early Access
114998,0.3544471379315964,82,Dedicated Account Manager
114999,0.5989948407761597,8,Exclusive Device Early Access
115000,0.528055007696016,22,Exclusive Device Early Access
115001,0.4075433637569264,82,Dedicated Account Manager
115002,0.5412840800622617,10,Exclusive Device Early Access
115003,0.3809241127564091,90,Dedicated Account Manager
115004,0.4197130641839732,4,Exclusive Device Early Access
115005,0.3055586066543403,37,Automated Retention Voucher
115006,0.39755623875533197,31,Exclusive Device Early Access
115007,0.5392697081557951,20,Exclusive Device Early Access
115008,0.374501956566117,64,Exclusive Device Early Access
115009,0.18504863380939335,27,Automated Retention Voucher
115010,0.5572303485813942,18,Exclusive Device Early Access
115011,0.3382834251318576,47,Automated Retention Voucher
115012,0.3667148662476164,60,Exclusive Device Early Access
115013,0.22070713057164182,76,Dedicated Account Manager
115014,0.44719907800654785,11,Exclusive Device Early Access
115015,0.4028451392947519,23,Exclusive Device Early Access
115016,0.6039130725419556,6,Exclusive Device Early Access
115017,0.44224015615747736,95,Dedicated Account Manager
115018,0.5527070773685258,67,Exclusive Device Early Access
115019,0.5154306129689882,30,Exclusive Device Early Access
115020,0.5321569989487333,64,Exclusive Device Early Access
115021,0.17462717415954526,97,Dedicated Account Manager
115022,0.22735759943293077,91,Dedicated Account Manager
115023,0.5499766079272808,110,Dedicated Account Manager
115024,0.43560215715870065,28,Exclusive Device Early Access
115025,0.5275622694639697,20,Exclusive Device Early Access
115026,0.3622469841055049,91,Dedicated Account Manager
115027,0.4718063918751612,110,Dedicated Account Manager
115028,0.421486648092838,21,Exclusive Device Early Access
115029,0.3739124633636757,84,Dedicated Account Manager
115030,0.3887624880003029,69,Exclusive Device Early Access
115031,0.4466379159131146,106,Dedicated Account Manager
115032,0.28251820115167353,23,Automated Retention Voucher
115033,0.3330718624895398,42,Automated Retention Voucher
115034,0.3479773176626455,74,Dedicated Account Manager
115035,0.42416294937120846,103,Dedicated Account Manager
115036,0.31277746764748177,99,Dedicated Account Manager
115037,0.5961760991331791,57,Exclusive Device Early Access
115038,0.5403249676926797,45,Exclusive Device Early Access
115039,0.2683893420391909,23,Automated Retention Voucher
115040,0.4425754124441653,48,Exclusive Device Early Access
115041,0.5715904478319377,119,Dedicated Account Manager
115042,0.41771736090157696,28,Exclusive Device Early Access
115043,0.524548794316977,113,Dedicated Account Manager
115044,0.538034028987286,34,Exclusive Device Early Access
115045,0.36363920853359466,15,Exclusive Device Early Access
115046,0.2777525124021134,86,Dedicated Account Manager
115047,0.422446634692231,55,Exclusive Device Early Access
115048,0.5598095689090062,88,Dedicated Account Manager
115049,0.5192693658389299,118,Dedicated Account Manager
115050,0.41652739616653495,18,Exclusive Device Early Access
115051,0.48892582369969034,66,Exclusive Device Early Access
115052,0.4059448012788724,32,Exclusive Device Early Access
115053,0.3957727538261747,60,Exclusive Device Early Access
115054,0.4194343199207867,31,Exclusive Device Early Access
115055,0.6092711542882463,24,Exclusive Device Early Access
115056,0.3803182417018188,62,Exclusive Device Early Access
115057,0.35618244619319744,50,Exclusive Device Early Access
115058,0.5416736103996589,92,Dedicated Account Manager
115059,0.4373925610629904,60,Exclusive Device Early Access
115060,0.38598329068122134,72,Exclusive Device Early Access
115061,0.5199148196929531,85,Dedicated Account Manager
115062,0.44214948946494254,7,Exclusive Device Early Access
115063,0.2611259041773741,54,Automated Retention Voucher
115064,0.4070384433064651,63,Exclusive Device Early Access
115065,0.5546115527157951,76,Dedicated Account Manager
115066,0.3589120531948488,5,Exclusive Device Early Access
115067,0.39828041165933437,13,Exclusive Device Early Access
115068,0.37377968119923916,102,Dedicated Account Manager
115069,0.2995298891255762,91,Dedicated Account Manager
115070,0.5007839809274237,51,Exclusive Device Early Access
115071,0.6438336221486086,1,Exclusive Device Early Access
115072,0.3760248566094815,31,Exclusive Device Early Access
115073,0.34885967350681124,77,Dedicated Account Manager
115074,0.5187839218088373,81,Dedicated Account Manager
115075,0.308175214272456,99,Dedicated Account Manager
115076,0.2603280192409454,66,Automated Retention Voucher
115077,0.5712351846569712,92,Dedicated Account Manager
115078,0.2662280910700237,29,Automated Retention Voucher
115079,0.4082527741388801,18,Exclusive Device Early Access
115080,0.5015683358263997,40,Exclusive Device Early Access
115081,0.3895498855447342,101,Dedicated Account Manager
115082,0.4253322715463199,106,Dedicated Account Manager
115083,0.5668118392837245,10,Exclusive Device Early Access
115084,0.33267371091605985,24,Automated Retention Voucher
115085,0.45721099822316635,8,Exclusive Device Early Access
115086,0.41085624002922794,91,Dedicated Account Manager
115087,0.3789659228433276,98,Dedicated Account Manager
115088,0.24704614237342534,111,Dedicated Account Manager
115089,0.2852738782627353,22,Automated Retention Voucher
115090,0.2486821064035132,62,Automated Retention Voucher
115091,0.35126278472785805,54,Exclusive Device Early Access
115092,0.5555502068434612,117,Dedicated Account Manager
115093,0.4779223522860009,112,Dedicated Account Manager
115094,0.35364989717004136,100,Dedicated Account Manager
115095,0.4884345496970995,25,Exclusive Device Early Access
115096,0.3024157582183687,40,Automated Retention Voucher
115097,0.4531994454470098,93,Dedicated Account Manager
115098,0.2475873572083819,73,Dedicated Account Manager
115099,0.3544426880491454,70,Exclusive Device Early Access
115100,0.6298403973934781,9,Exclusive Device Early Access
115101,0.5529806594274318,49,Exclusive Device Early Access
115102,0.5244210791011202,117,Dedicated Account Manager
115103,0.3065486081837776,55,Automated Retention Voucher
115104,0.36586421017170595,106,Dedicated Account Manager
115105,0.3826568408807516,49,Exclusive Device Early Access
115106,0.42021942623166125,101,Dedicated Account Manager
115107,0.5039744215339631,99,Dedicated Account Manager
115108,0.35310435638872517,75,Dedicated Account Manager
115109,0.3455463823839236,97,Dedicated Account Manager
115110,0.4472938936475239,6,Exclusive Device Early Access
115111,0.3840748109077216,45,Exclusive Device Early Access
115112,0.5255432511991763,11,Exclusive Device Early Access
115113,0.5428628553129826,83,Dedicated Account Manager
115114,0.5585712470327374,35,Exclusive Device Early Access
115115,0.4821297848097784,64,Exclusive Device Early Access
115116,0.3326468740667957,101,Dedicated Account Manager
115117,0.31086188126498154,90,Dedicated Account Manager
115118,0.5188312539887746,80,Dedicated Account Manager
115119,0.5992143783419612,6,Exclusive Device Early Access
115120,0.30201484739856915,74,Dedicated Account Manager
115121,0.2830083552350616,40,Automated Retention Voucher
115122,0.22604096412910493,118,Dedicated Account Manager
115123,0.2946604537186902,40,Automated Retention Voucher
115124,0.5193968552515104,90,Dedicated Account Manager
115125,0.36888661327572436,72,Exclusive Device Early Access
115126,0.3138287138688098,40,Automated Retention Voucher
115127,0.27946842325412957,25,Automated Retention Voucher
115128,0.2905914732490637,31,Automated Retention Voucher
115129,0.5122487905214785,64,Exclusive Device Early Access
115130,0.4676161930976605,106,Dedicated Account Manager
115131,0.3892649012825947,117,Dedicated Account Manager
115132,0.46044501712653724,38,Exclusive Device Early Access
115133,0.37859247757844616,6,Exclusive Device Early Access
115134,0.3564946662275083,27,Exclusive Device Early Access
115135,0.3580356324941584,60,Exclusive Device Early Access
115136,0.31043369701259627,48,Automated Retention Voucher
115137,0.3031595013789212,17,Automated Retention Voucher
115138,0.2699210543850813,21,Automated Retention Voucher
115139,0.35444422007100146,70,Exclusive Device Early Access
115140,0.6167012741002794,32,Exclusive Device Early Access
115141,0.4240735372769382,29,Exclusive Device Early Access
115142,0.5114956046175015,45,Exclusive Device Early Access
115143,0.5127815352040596,108,Dedicated Account Manager
115144,0.3357821101308306,101,Dedicated Account Manager
115145,0.2589154820291402,38,Automated Retention Voucher
115146,0.3485879696971736,92,Dedicated Account Manager
115147,0.33833970205556274,115,Dedicated Account Manager
115148,0.3033425840647593,34,Automated Retention Voucher
115149,0.37382978496430713,1,Exclusive Device Early Access
115150,0.4378651158409489,28,Exclusive Device Early Access
115151,0.3466232643713229,100,Dedicated Account Manager
115152,0.35161908937157726,13,Exclusive Device Early Access
115153,0.5706160456495355,32,Exclusive Device Early Access
115154,0.16596649629665144,114,Dedicated Account Manager
115155,0.5356565017493873,24,Exclusive Device Early Access
115156,0.39465549764752067,58,Exclusive Device Early Access
115157,0.5735336936418044,106,Dedicated Account Manager
115158,0.3309227837079372,101,Dedicated Account Manager
115159,0.5182422559779738,37,Exclusive Device Early Access
115160,0.36355670700502424,30,Exclusive Device Early Access
115161,0.3679143627255127,70,Exclusive Device Early Access
115163,0.2650563969190527,88,Dedicated Account Manager
115164,0.26808109341375175,81,Dedicated Account Manager
115165,0.5119126342488372,50,Exclusive Device Early Access
115166,0.565496680314973,49,Exclusive Device Early Access
115167,0.3820027727168559,13,Exclusive Device Early Access
115168,0.36896265759934715,83,Dedicated Account Manager
115169,0.38281954351926056,110,Dedicated Account Manager
115170,0.3484607016448438,105,Dedicated Account Manager
115171,0.32025938935539483,78,Dedicated Account Manager
115172,0.38336491351757174,87,Dedicated Account Manager
115173,0.31274611220002296,107,Dedicated Account Manager
115174,0.3552254038136748,27,Exclusive Device Early Access
115175,0.43794962481141747,92,Dedicated Account Manager
115176,0.5869964054504412,13,Exclusive Device Early Access
115177,0.3618119449251816,93,Dedicated Account Manager
115178,0.5680463832264612,27,Exclusive Device Early Access
115179,0.4012507614341128,71,Exclusive Device Early Access
115180,0.48233846648709205,1,Exclusive Device Early Access
115181,0.5775106171548409,1,Exclusive Device Early Access
115182,0.30719598893312555,78,Dedicated Account Manager
115183,0.30936018610796545,106,Dedicated Account Manager
115184,0.5635602242537621,14,Exclusive Device Early Access
115185,0.4052064344548643,99,Dedicated Account Manager
115186,0.26002292562251755,90,Dedicated Account Manager
115187,0.47651344077825547,87,Dedicated Account Manager
115188,0.5307323773358544,33,Exclusive Device Early Access
115189,0.2538320662594448,105,Dedicated Account Manager
115190,0.25467665733385436,73,Dedicated Account Manager
115191,0.41660028693706097,22,Exclusive Device Early Access
115192,0.3978528588542898,106,Dedicated Account Manager
115193,0.5479700860049856,34,Exclusive Device Early Access
115194,0.3451054792629094,60,Automated Retention Voucher
115195,0.6105348563661994,19,Exclusive Device Early Access
115196,0.458300030469853,47,Exclusive Device Early Access
115197,0.418094642136034,77,Dedicated Account Manager
115198,0.3567658985848342,107,Dedicated Account Manager
115199,0.3487467458610797,53,Automated Retention Voucher
115200,0.3694818681966181,74,Dedicated Account Manager
115201,0.38863739028372674,13,Exclusive Device Early Access
115202,0.28273447796974305,29,Automated Retention Voucher
115203,0.5126844574246057,69,Exclusive Device Early Access
115204,0.6546306863576937,5,Exclusive Device Early Access
115205,0.5276880112055886,41,Exclusive Device Early Access
115206,0.22036930817534406,8,Automated Retention Voucher
115207,0.4975537735424033,59,Exclusive Device Early Access
115208,0.43413331391786936,32,Exclusive Device Early Access
115209,0.3778843112376705,32,Exclusive Device Early Access
115210,0.5135777181295104,55,Exclusive Device Early Access
115211,0.49342027296281077,20,Exclusive Device Early Access
115212,0.3358750217830337,91,Dedicated Account Manager
115213,0.41481634815488766,54,Exclusive Device Early Access
115214,0.3605621170075365,108,Dedicated Account Manager
115215,0.38031164896198005,27,Exclusive Device Early Access
115216,0.5879839909644552,8,Exclusive Device Early Access
115217,0.4171717453350362,49,Exclusive Device Early Access
115218,0.4205344351091037,13,Exclusive Device Early Access
115219,0.4174417381825616,46,Exclusive Device Early Access
115220,0.5324413448146201,92,Dedicated Account Manager
115221,0.5140963124782915,112,Dedicated Account Manager
115222,0.4234600265359496,55,Exclusive Device Early Access
115223,0.5429644940424521,23,Exclusive Device Early Access
115224,0.2529969496130077,47,Automated Retention Voucher
115225,0.41038487547349833,35,Exclusive Device Early Access
115226,0.46214353795265667,15,Exclusive Device Early Access
115227,0.36763130196841465,95,Dedicated Account Manager
115228,0.3964100315601271,88,Dedicated Account Manager
115229,0.5745464082443797,36,Exclusive Device Early Access
115230,0.4064611238245161,58,Exclusive Device Early Access
115231,0.21836114060934905,58,Automated Retention Voucher
115232,0.30982816852133527,52,Automated Retention Voucher
115233,0.4095150542690875,91,Dedicated Account Manager
115234,0.5315397973995024,84,Dedicated Account Manager
115235,0.5883012519583368,1,Exclusive Device Early Access
115236,0.5575279407307311,27,Exclusive Device Early Access
115237,0.5423528270218423,114,Dedicated Account Manager
115238,0.3563827439681483,50,Exclusive Device Early Access
115239,0.3285808333682145,56,Automated Retention Voucher
115240,0.3075839953280603,91,Dedicated Account Manager
115241,0.21719446696989908,91,Dedicated Account Manager
115242,0.3045107339466922,68,Automated Retention Voucher
115243,0.31729873407562853,110,Dedicated Account Manager
115244,0.3469887845368372,71,Automated Retention Voucher
115245,0.24991577893410613,105,Dedicated Account Manager
115246,0.30967520726841397,55,Automated Retention Voucher
115247,0.3285568807705773,27,Automated Retention Voucher
115248,0.4904271957804122,14,Exclusive Device Early Access
115249,0.31692441696838397,67,Automated Retention Voucher
115250,0.4619139952271509,107,Dedicated Account Manager
115251,0.44659718690710914,49,Exclusive Device Early Access
115252,0.41655685268401793,87,Dedicated Account Manager
115253,0.3539886859141812,64,Exclusive Device Early Access
115254,0.2622701499413948,96,Dedicated Account Manager
115255,0.5495573935134689,93,Dedicated Account Manager
115256,0.35790446591647923,84,Dedicated Account Manager
115257,0.3416586693976629,43,Automated Retention Voucher
115258,0.2916476294303253,50,Automated Retention Voucher
115259,0.4933997724216622,57,Exclusive Device Early Access
115260,0.4810989405074321,98,Dedicated Account Manager
115261,0.579988305214775,73,Dedicated Account Manager
115262,0.4072731353984621,21,Exclusive Device Early Access
115263,0.20052108896120954,33,Automated Retention Voucher
115264,0.20770280205273595,38,Automated Retention Voucher
115265,0.3993579398339458,73,Dedicated Account Manager
115266,0.48759793036046045,92,Dedicated Account Manager
115267,0.6183028641112898,18,Exclusive Device Early Access
115268,0.375622549378502,87,Dedicated Account Manager
115269,0.39704571218636847,74,Dedicated Account Manager
115270,0.39493095512468074,25,Exclusive Device Early Access
115271,0.4429616408386859,18,Exclusive Device Early Access
115272,0.5760174873599676,18,Exclusive Device Early Access
115273,0.27134274401108316,93,Dedicated Account Manager
115274,0.42928466068426663,29,Exclusive Device Early Access
115275,0.41235164644476885,24,Exclusive Device Early Access
115276,0.3683730162278369,50,Exclusive Device Early Access
115277,0.25221795245364786,77,Dedicated Account Manager
115278,0.3498077401793005,53,Automated Retention Voucher
115279,0.517927878054302,70,Exclusive Device Early Access
115280,0.3665939989708373,44,Exclusive Device Early Access
115281,0.35558689833087037,51,Exclusive Device Early Access
115282,0.5671651233018918,70,Exclusive Device Early Access
115283,0.1545534242891934,77,Dedicated Account Manager
115284,0.23115660237423677,88,Dedicated Account Manager
115285,0.4914032794271012,101,Dedicated Account Manager
115286,0.39728592937868645,40,Exclusive Device Early Access
115287,0.6103544805697327,15,Exclusive Device Early Access
115288,0.5641961791662735,12,Exclusive Device Early Access
115289,0.3221465502492114,81,Dedicated Account Manager
115290,0.43748158635507367,52,Exclusive Device Early Access
115291,0.3848593139596274,49,Exclusive Device Early Access
115292,0.5399681136133299,88,Dedicated Account Manager
115293,0.36319952525788696,81,Dedicated Account Manager
115294,0.3276371012270823,109,Dedicated Account Manager
115295,0.374705940309205,105,Dedicated Account Manager
115296,0.3436928564954557,90,Dedicated Account Manager
115297,0.248204698787031,78,Dedicated Account Manager
115298,0.4817375188986114,107,Dedicated Account Manager
115299,0.5522001618497152,20,Exclusive Device Early Access
115300,0.4583772197281305,114,Dedicated Account Manager
115301,0.21779576714548018,50,Automated Retention Voucher
115302,0.5502518370186426,30,Exclusive Device Early Access
115303,0.378935010466403,66,Exclusive Device Early Access
115304,0.39486806175377415,107,Dedicated Account Manager
115305,0.4030809301637268,16,Exclusive Device Early Access
115306,0.3596503379015515,21,Exclusive Device Early Access
115307,0.5674530585198627,77,Dedicated Account Manager
115308,0.3340214812360873,80,Dedicated Account Manager
115309,0.3385331399333367,85,Dedicated Account Manager
115310,0.15902597904973484,107,Dedicated Account Manager
115311,0.2856531895273911,91,Dedicated Account Manager
115312,0.244204116541481,97,Dedicated Account Manager
115313,0.38378619905224337,15,Exclusive Device Early Access
115314,0.3624999726409252,43,Exclusive Device Early Access
115315,0.36567352925859137,84,Dedicated Account Manager
115316,0.45499115569008713,98,Dedicated Account Manager
115317,0.3295930147600034,44,Automated Retention Voucher
115318,0.5039074662355693,70,Exclusive Device Early Access
115319,0.406861660074853,26,Exclusive Device Early Access
115320,0.35122550975990957,104,Dedicated Account Manager
115321,0.46549860792585107,63,Exclusive Device Early Access
115322,0.5104584831792446,12,Exclusive Device Early Access
115323,0.4335265805616379,69,Exclusive Device Early Access
115324,0.2960229197476945,32,Automated Retention Voucher
115325,0.35951615630580547,55,Exclusive Device Early Access
115326,0.2574456106763355,42,Automated Retention Voucher
115327,0.29569098107324304,101,Dedicated Account Manager
115328,0.36938166639283687,101,Dedicated Account Manager
115329,0.4457188939395858,19,Exclusive Device Early Access
115330,0.41298049138146264,39,Exclusive Device Early Access
115331,0.5125971193695226,49,Exclusive Device Early Access
115332,0.5305100210930606,102,Dedicated Account Manager
115333,0.3390470351999739,32,Automated Retention Voucher
115334,0.3851959248742667,84,Dedicated Account Manager
115335,0.4283946578032747,6,Exclusive Device Early Access
115336,0.2461965096176201,115,Dedicated Account Manager
115337,0.39279049798124704,41,Exclusive Device Early Access
115338,0.5358344598161157,32,Exclusive Device Early Access
115339,0.25426533172513704,86,Dedicated Account Manager
115340,0.3410516479383904,73,Dedicated Account Manager
115341,0.35467746572713227,63,Exclusive Device Early Access
115342,0.45329503797560994,111,Dedicated Account Manager
115343,0.3519090127301021,50,Exclusive Device Early Access
115344,0.3490181614635581,65,Automated Retention Voucher
115345,0.48981884952413873,57,Exclusive Device Early Access
115346,0.26181794653055257,21,Automated Retention Voucher
115347,0.38414909133386776,38,Exclusive Device Early Access
115348,0.37781870360938763,72,Exclusive Device Early Access
115349,0.4018877015213159,15,Exclusive Device Early Access
115350,0.5714838308503453,87,Dedicated Account Manager
115351,0.3607794793038528,71,Exclusive Device Early Access
115352,0.4946942680782347,78,Dedicated Account Manager
115353,0.3066315880461576,98,Dedicated Account Manager
115354,0.4410078137327414,58,Exclusive Device Early Access
115355,0.5328987315585536,94,Dedicated Account Manager
115356,0.40547001423526896,90,Dedicated Account Manager
115357,0.4940723584519977,28,Exclusive Device Early Access
115358,0.5759610121523127,33,Exclusive Device Early Access
115359,0.28859569150251474,52,Automated Retention Voucher
115360,0.449962766434313,12,Exclusive Device Early Access
115361,0.3436945736555239,66,Automated Retention Voucher
115362,0.49889019563474213,109,Dedicated Account Manager
115363,0.19455241425367875,96,Dedicated Account Manager
115364,0.3023744128646847,87,Dedicated Account Manager
115365,0.5500865091962952,24,Exclusive Device Early Access
115366,0.38693447382463086,96,Dedicated Account Manager
115367,0.6091865727567792,16,Exclusive Device Early Access
115368,0.38872856290062213,49,Exclusive Device Early Access
115369,0.25686001443196194,111,Dedicated Account Manager
115371,0.3298435902147205,18,Automated Retention Voucher
115372,0.2933669998620204,63,Automated Retention Voucher
115373,0.4561993558773239,118,Dedicated Account Manager
115374,0.39122376148594895,54,Exclusive Device Early Access
115375,0.4101940153554478,72,Exclusive Device Early Access
115376,0.39173434168110227,46,Exclusive Device Early Access
115377,0.2648713760798629,60,Automated Retention Voucher
115378,0.4982938989085019,62,Exclusive Device Early Access
115379,0.360426507680427,23,Exclusive Device Early Access
115380,0.5046814634110548,113,Dedicated Account Manager
115381,0.26835029365113483,103,Dedicated Account Manager
115382,0.5669503716446296,12,Exclusive Device Early Access
115383,0.3888732586943738,21,Exclusive Device Early Access
115384,0.3617001640905672,77,Dedicated Account Manager
115385,0.3598416346199785,48,Exclusive Device Early Access
115386,0.2989072795011634,81,Dedicated Account Manager
115387,0.622351806851943,6,Exclusive Device Early Access
115388,0.28378406053978056,90,Dedicated Account Manager
115389,0.41411987694422764,3,Exclusive Device Early Access
115390,0.5628488010142237,24,Exclusive Device Early Access
115391,0.34861052888330735,87,Dedicated Account Manager
115392,0.4058227743097304,42,Exclusive Device Early Access
115393,0.46446567987233395,25,Exclusive Device Early Access
115394,0.5266324423215152,106,Dedicated Account Manager
115395,0.35954155308819247,72,Exclusive Device Early Access
115396,0.4204566736213832,35,Exclusive Device Early Access
115397,0.3654561559956601,87,Dedicated Account Manager
115398,0.4429801194333477,16,Exclusive Device Early Access
115399,0.3790728574261422,59,Exclusive Device Early Access
115400,0.288829376853936,23,Automated Retention Voucher
115401,0.42518620977446486,79,Dedicated Account Manager
115402,0.5523737924312179,33,Exclusive Device Early Access
115403,0.45274714469064165,29,Exclusive Device Early Access
115404,0.2948347315840669,31,Automated Retention Voucher
115405,0.3648568986998014,98,Dedicated Account Manager
115406,0.3739627144896926,104,Dedicated Account Manager
115407,0.39141313583096066,25,Exclusive Device Early Access
115408,0.5220239079800789,19,Exclusive Device Early Access
115409,0.48704535979914493,71,Exclusive Device Early Access
115410,0.3324991444560865,77,Dedicated Account Manager
115411,0.4614018675640595,100,Dedicated Account Manager
115412,0.41603041597277557,98,Dedicated Account Manager
115413,0.3437906123364687,95,Dedicated Account Manager
115414,0.36102854718966554,6,Exclusive Device Early Access
115415,0.45414643713314073,7,Exclusive Device Early Access
115416,0.49407448517559294,23,Exclusive Device Early Access
115417,0.4962013322027061,44,Exclusive Device Early Access
115418,0.4251313047453157,88,Dedicated Account Manager
115419,0.35954011797129126,102,Dedicated Account Manager
115420,0.49056944251185414,86,Dedicated Account Manager
115421,0.5284147298242113,102,Dedicated Account Manager
115422,0.5373123086589564,45,Exclusive Device Early Access
115423,0.3309625322398512,76,Dedicated Account Manager
115424,0.5726766487935844,17,Exclusive Device Early Access
115425,0.44323294873941904,13,Exclusive Device Early Access
115426,0.6047551364955795,99,Dedicated Account Manager
115427,0.35727687809405634,49,Exclusive Device Early Access
115428,0.22197782321941484,87,Dedicated Account Manager
115429,0.2802541390483511,115,Dedicated Account Manager
115430,0.3435032114535507,69,Automated Retention Voucher
115431,0.43526251583063097,13,Exclusive Device Early Access
115432,0.5026242190935739,79,Dedicated Account Manager
115433,0.3509364317932184,96,Dedicated Account Manager
115434,0.5111631698146505,33,Exclusive Device Early Access
115435,0.28651800153486984,50,Automated Retention Voucher
115436,0.3941085590912092,75,Dedicated Account Manager
115437,0.38312356564299405,89,Dedicated Account Manager
115438,0.5200586352042679,22,Exclusive Device Early Access
115439,0.6573681242780522,7,Exclusive Device Early Access
115440,0.4824472601838142,76,Dedicated Account Manager
115441,0.629190064954682,2,Exclusive Device Early Access
115442,0.3189154218891943,54,Automated Retention Voucher
115443,0.35846988675790104,36,Exclusive Device Early Access
115444,0.35982389204096954,53,Exclusive Device Early Access
115445,0.4890004181892653,104,Dedicated Account Manager
115446,0.48041312296596783,112,Dedicated Account Manager
115447,0.30803282801655046,81,Dedicated Account Manager
115448,0.36410630762140617,45,Exclusive Device Early Access
115449,0.32891539115245677,73,Dedicated Account Manager
115450,0.4559440913502746,17,Exclusive Device Early Access
115451,0.3363044304184816,119,Dedicated Account Manager
115452,0.40657651183500243,104,Dedicated Account Manager
115453,0.5357986573628993,42,Exclusive Device Early Access
115454,0.6087912265114944,3,Exclusive Device Early Access
115455,0.35055907601932007,102,Dedicated Account Manager
115456,0.6252314885254325,4,Exclusive Device Early Access
115457,0.2615980122877146,14,Automated Retention Voucher
115458,0.6007253298110488,1,Exclusive Device Early Access
115459,0.3890922470794602,21,Exclusive Device Early Access
115460,0.5244939179457526,110,Dedicated Account Manager
115461,0.38604557694880864,57,Exclusive Device Early Access
115462,0.528694394794322,20,Exclusive Device Early Access
115463,0.5123374107527876,115,Dedicated Account Manager
115464,0.3465987205558643,50,Automated Retention Voucher
115465,0.40845993822768617,84,Dedicated Account Manager
115466,0.2056658293549286,65,Automated Retention Voucher
115467,0.377481279323272,14,Exclusive Device Early Access
115468,0.2620281035107054,85,Dedicated Account Manager
115469,0.5040224911260739,114,Dedicated Account Manager
115470,0.29922425012180753,117,Dedicated Account Manager
115471,0.5289011641422161,92,Dedicated Account Manager
115472,0.3640646310936842,80,Dedicated Account Manager
115473,0.26725006908884946,88,Dedicated Account Manager
115474,0.3000923712000594,116,Dedicated Account Manager
115475,0.2543129125921046,66,Automated Retention Voucher
115476,0.35658049325346136,108,Dedicated Account Manager
115477,0.31599592221647926,47,Automated Retention Voucher
115478,0.4237609396881895,38,Exclusive Device Early Access
115479,0.3412136453385439,14,Automated Retention Voucher
115480,0.33179018540234073,56,Automated Retention Voucher
115481,0.3311743776079495,74,Dedicated Account Manager
115482,0.5090850387890793,49,Exclusive Device Early Access
115483,0.5721136452212988,16,Exclusive Device Early Access
115484,0.3674623895477938,53,Exclusive Device Early Access
115485,0.576757271727855,71,Exclusive Device Early Access
115486,0.5620483308757253,15,Exclusive Device Early Access
115487,0.5016039838277735,65,Exclusive Device Early Access
115488,0.4026323752272242,46,Exclusive Device Early Access
115489,0.48215859650159126,71,Exclusive Device Early Access
115490,0.6317638841421889,1,Exclusive Device Early Access
115491,0.23953281766044487,99,Dedicated Account Manager
115492,0.23940194444619717,48,Automated Retention Voucher
115493,0.5145971648910457,49,Exclusive Device Early Access
115494,0.5618993859362975,14,Exclusive Device Early Access
115495,0.3640417258306174,52,Exclusive Device Early Access
115496,0.45362754898112984,48,Exclusive Device Early Access
115497,0.5451983945674138,8,Exclusive Device Early Access
115498,0.3784308869405103,69,Exclusive Device Early Access
115499,0.46884280418099067,35,Exclusive Device Early Access
115500,0.5293214977394483,43,Exclusive Device Early Access
115501,0.5980035350120254,10,Exclusive Device Early Access
115502,0.22661483548610212,77,Dedicated Account Manager
115504,0.3742367757988551,71,Exclusive Device Early Access
115505,0.2578697548501365,51,Automated Retention Voucher
115506,0.4967371751070801,89,Dedicated Account Manager
115507,0.5676108621353547,49,Exclusive Device Early Access
115508,0.40540417774319765,79,Dedicated Account Manager
115509,0.5430028355829615,112,Dedicated Account Manager
115510,0.3071294445063965,31,Automated Retention Voucher
115511,0.5353992724452022,15,Exclusive Device Early Access
115512,0.4315053653486903,73,Dedicated Account Manager
115513,0.4074106388484099,18,Exclusive Device Early Access
115514,0.24515354682015383,27,Automated Retention Voucher
115515,0.5505148918894088,90,Dedicated Account Manager
115516,0.3370246063028957,82,Dedicated Account Manager
115517,0.590809294595626,3,Exclusive Device Early Access
115518,0.35816986538456735,71,Exclusive Device Early Access
115519,0.4643137770494662,78,Dedicated Account Manager
115520,0.39187369694196117,39,Exclusive Device Early Access
115521,0.3316770592882619,89,Dedicated Account Manager
115522,0.35134278563638593,86,Dedicated Account Manager
115523,0.28849048476705424,75,Dedicated Account Manager
115524,0.5420673811068075,30,Exclusive Device Early Access
115525,0.2826490629569974,35,Automated Retention Voucher
115526,0.37759339740801906,66,Exclusive Device Early Access
115527,0.33923095159444566,13,Automated Retention Voucher
115528,0.5105623702235451,49,Exclusive Device Early Access
115529,0.5004820926464767,119,Dedicated Account Manager
115530,0.285885223695529,77,Dedicated Account Manager
115531,0.5263541071851002,103,Dedicated Account Manager
115532,0.4917854077010327,39,Exclusive Device Early Access
115533,0.4260059134923454,87,Dedicated Account Manager
115534,0.3916664924433051,88,Dedicated Account Manager
115535,0.6137720672012511,23,Exclusive Device Early Access
115536,0.5490160211906178,27,Exclusive Device Early Access
